time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
4.2465,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.023,0.037,0.264,0.264,0.315,-0.026,-0.022,-0.022,-0.42,0.011,0.022,0.022,-1.364,-0.011,0.066,0.066,-3.934,-0.022
4.2566,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.023,0.037,0.264,0.264,0.315,-0.026,-0.022,-0.022,-0.42,0.011,0.022,0.022,-1.364,-0.011,0.066,0.066,-3.934,-0.022
4.2667,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.023,0.037,0.264,0.264,0.315,-0.026,-0.022,-0.022,-0.42,0.011,0.022,0.022,-1.364,-0.011,0.066,0.066,-3.934,-0.022
4.2768,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.023,0.037,0.264,0.264,0.315,-0.026,-0.022,-0.022,-0.42,0.011,0.022,0.022,-1.364,-0.011,0.066,0.066,-3.934,-0.022
4.2869,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.023,0.037,0.264,0.264,0.315,-0.026,-0.022,-0.022,-0.42,0.011,0.022,0.022,-1.364,-0.011,0.066,0.066,-3.934,-0.022
4.297,-0.022,-0.022,-0.525,0.026,-0.154,-0.154,2.492,-0.029,0.264,0.264,1.233,-0.022,-0.022,-0.022,4.039,0.04,0.022,0.022,-0.498,-0.015,0.066,0.066,-0.866,0.018
4.3071,-0.022,-0.022,-0.525,0.026,-0.154,-0.154,2.492,-0.029,0.264,0.264,1.233,-0.022,-0.022,-0.022,4.039,0.04,0.022,0.022,-0.498,-0.015,0.066,0.066,1.18,0.011
4.3172,-0.022,-0.022,0.0,-0.015,-0.154,-0.154,3.043,-0.007,0.264,0.264,-1.521,-0.007,-0.022,-0.022,-1.18,0.026,0.022,0.022,1.338,0.018,0.066,0.066,-2.623,0.018
4.3273,-0.022,-0.022,0.0,-0.015,-0.154,-0.154,3.043,-0.007,0.264,0.264,-2.439,0.0,-0.022,-0.022,-1.18,0.026,0.022,0.022,1.338,0.018,0.066,0.066,-2.623,0.018
4.3374,-0.022,-0.022,0.0,-0.015,-0.154,-0.154,3.043,-0.007,0.264,0.264,-2.439,0.0,-0.022,-0.022,-1.18,0.026,0.022,0.022,1.338,0.018,0.066,0.066,-2.623,0.018
4.3475,-0.022,-0.022,0.0,-0.015,-0.154,-0.154,3.043,-0.007,0.264,0.264,-2.439,0.0,-0.022,-0.022,-1.18,0.026,0.022,0.022,1.338,0.018,0.066,0.066,-2.623,0.018
4.3576,-0.022,-0.022,0.0,-0.015,-0.154,-0.154,3.043,-0.007,0.264,0.264,-2.439,0.0,-0.022,-0.022,1.705,-0.033,0.022,0.022,-2.597,-0.004,0.066,0.066,0.629,-0.007
4.3677,-0.022,-0.022,-0.734,-0.007,-0.154,-0.154,-5.875,-0.033,0.264,0.264,-2.57,0.004,-0.022,-0.022,3.069,0.007,0.022,0.022,1.207,0.011,0.066,0.066,0.629,-0.007
4.3884,-0.022,-0.022,2.518,0.007,-0.154,-0.154,1.128,0.015,0.264,0.264,-5.456,0.007,0.0,0.0,2.256,0.004,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.3985,-0.022,-0.022,2.518,0.007,-0.154,-0.154,1.128,0.015,0.264,0.264,-5.456,0.007,0.0,0.0,2.256,0.004,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.4104,-0.022,-0.022,2.518,0.007,-0.154,-0.154,1.128,0.015,0.264,0.264,-5.456,0.007,0.0,0.0,2.256,0.004,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.4205,-0.022,-0.022,-1.416,0.018,-0.154,-0.154,-0.131,0.011,0.264,0.264,-0.787,0.026,-0.022,-0.022,-2.413,0.007,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.4306,-0.022,-0.022,-1.416,0.018,-0.154,-0.154,-0.131,0.011,0.264,0.264,-0.787,0.026,-0.022,-0.022,-2.413,0.007,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.4408,-0.022,-0.022,-1.416,0.018,-0.154,-0.154,-0.131,0.011,0.264,0.264,-0.787,0.026,-0.022,-0.022,-2.413,0.007,0.022,0.022,-3.279,-0.011,0.066,0.066,0.577,0.033
4.4509,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-2.702,0.0,0.066,0.066,-4.249,-0.022
4.4642,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-2.702,0.0,0.066,0.066,-4.249,-0.022
4.4748,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-2.702,0.0,0.066,0.066,-4.249,-0.022
4.4869,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-0.997,-0.004,0.066,0.066,2.02,-0.022
4.497,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-0.997,-0.004,0.066,0.066,2.02,-0.022
4.5072,-0.022,-0.022,0.42,0.018,-0.154,-0.154,1.443,-0.011,0.264,0.264,-1.443,-0.015,-0.022,-0.022,-1.521,-0.029,0.022,0.022,-0.997,-0.004,0.066,0.066,2.02,-0.022
4.5173,-0.022,-0.022,-1.993,-0.011,-0.154,-0.154,-2.466,0.018,0.264,0.264,-1.705,0.029,-0.022,-0.022,1.757,0.0,0.022,0.022,-3.279,-0.026,0.066,0.066,-0.052,0.022
4.5274,-0.022,-0.022,2.413,-0.015,-0.154,-0.154,0.656,0.004,0.264,0.264,4.59,-0.029,-0.022,-0.022,-0.97,-0.011,0.022,0.022,-2.466,0.004,0.066,0.066,-0.184,-0.018
4.5375,0.0,0.0,0.839,-0.011,-0.154,-0.154,0.656,0.004,0.264,0.264,4.59,-0.029,-0.022,-0.022,-0.97,-0.011,0.022,0.022,-2.466,0.004,0.066,0.066,-1.626,-0.055
4.5477,0.0,0.0,0.839,-0.011,-0.154,-0.154,0.656,0.004,0.264,0.264,4.59,-0.029,-0.022,-0.022,-0.97,-0.011,0.022,0.022,-2.466,0.004,0.066,0.066,-1.626,-0.055
4.5578,0.0,0.0,0.839,-0.011,-0.154,-0.154,0.656,0.004,0.264,0.264,4.59,-0.029,-0.022,-0.022,-0.97,-0.011,0.022,0.022,-2.466,0.004,0.066,0.066,-1.626,-0.055
4.5679,0.0,0.0,0.839,-0.011,-0.154,-0.154,0.656,0.004,0.264,0.264,4.59,-0.029,-0.022,-0.022,-0.97,-0.011,0.022,0.022,-2.466,0.004,0.066,0.066,-1.626,-0.055
4.578,0.0,0.0,0.839,-0.011,-0.154,-0.154,1.233,0.018,0.264,0.264,-1.18,-0.004,-0.022,-0.022,-3.541,-0.033,0.022,0.022,0.813,0.037,0.066,0.066,-1.626,-0.055
4.5882,0.0,0.0,0.839,-0.011,-0.154,-0.154,1.233,0.018,0.264,0.264,-1.18,-0.004,-0.022,-0.022,-3.541,-0.033,0.022,0.022,0.813,0.037,0.066,0.066,-1.626,-0.055
4.5983,-0.022,-0.022,1.495,-0.015,-0.154,-0.154,0.446,0.011,0.264,0.264,-0.236,-0.004,-0.022,-0.022,-1.705,0.044,0.022,0.022,0.813,0.037,0.066,0.066,2.623,-0.011
4.6084,-0.022,-0.022,1.495,-0.015,-0.154,-0.154,0.446,0.011,0.264,0.264,-0.236,-0.004,-0.022,-0.022,-1.705,0.044,0.022,0.022,0.813,0.037,0.066,0.066,2.623,-0.011
4.6185,-0.022,-0.022,1.495,-0.015,-0.154,-0.154,0.446,0.011,0.264,0.264,-0.236,-0.004,-0.022,-0.022,-1.705,0.044,0.022,0.022,0.813,0.037,0.066,0.066,2.623,-0.011
4.6286,-0.022,-0.022,1.626,-0.033,-0.154,-0.154,-0.131,-0.033,0.264,0.264,-1.862,-0.004,-0.022,-0.022,-0.315,0.044,0.022,0.022,3.279,-0.022,0.066,0.066,-0.446,0.015
4.6387,-0.022,-0.022,1.626,-0.033,-0.132,-0.132,1.259,-0.015,0.264,0.264,-0.866,-0.026,0.0,0.0,1.705,0.007,0.022,0.022,3.279,-0.022,0.066,0.066,-0.446,0.015
4.6489,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.551,-0.022,0.264,0.264,-0.866,-0.026,0.0,0.0,1.705,0.007,0.022,0.022,3.541,0.018,0.066,0.066,-2.046,0.059
4.659,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.551,-0.022,0.264,0.264,-0.866,-0.026,0.0,0.0,1.705,0.007,0.022,0.022,3.541,0.018,0.066,0.066,-2.046,0.059
4.6691,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.551,-0.022,0.264,0.264,0.184,0.018,0.0,0.0,1.705,0.007,0.022,0.022,3.541,0.018,0.066,0.066,-2.046,0.059
4.6792,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.551,-0.022,0.264,0.264,0.184,0.018,-0.022,-0.022,0.944,0.011,0.022,0.022,-0.682,0.004,0.066,0.066,2.177,0.033
4.6893,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.551,-0.022,0.264,0.264,0.184,0.018,-0.022,-0.022,0.944,0.011,0.022,0.022,-0.682,0.004,0.066,0.066,2.177,0.033
4.6994,-0.022,-0.022,1.679,0.0,-0.132,-0.132,1.731,0.011,0.264,0.264,-0.682,-0.033,-0.022,-0.022,0.944,0.011,0.022,0.022,-0.682,0.004,0.066,0.066,2.177,0.033
4.7095,-0.022,-0.022,-0.157,0.004,-0.154,-0.154,0.236,-0.018,0.264,0.264,-0.131,-0.007,-0.022,-0.022,0.21,-0.048,0.022,0.022,1.102,0.018,0.066,0.066,1.941,0.015
4.7196,-0.022,-0.022,-3.226,-0.029,-0.154,-0.154,0.236,-0.018,0.264,0.264,-0.131,-0.007,-0.022,-0.022,0.21,-0.048,0.022,0.022,1.102,0.018,0.066,0.066,1.941,0.015
4.7297,-0.022,-0.022,-3.226,-0.029,-0.154,-0.154,2.361,0.015,0.264,0.264,-0.315,-0.004,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.7399,-0.022,-0.022,-3.226,-0.029,-0.154,-0.154,2.361,0.015,0.264,0.264,-0.315,-0.004,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.75,-0.022,-0.022,-1.757,-0.011,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.7601,-0.022,-0.022,-1.757,-0.011,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.7702,-0.022,-0.022,-1.757,-0.011,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.7803,-0.022,-0.022,-1.757,-0.011,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,0.629,0.04,0.022,0.022,-1.023,-0.055,0.066,0.066,1.128,0.004
4.7906,-0.022,-0.022,-1.757,-0.011,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,3.987,-0.04,0.022,0.022,-0.656,-0.066,0.066,0.066,-1.757,0.007
4.8007,-0.022,-0.022,1.443,-0.004,-0.154,-0.154,-1.626,0.011,0.264,0.264,3.279,0.015,-0.022,-0.022,3.987,-0.04,0.022,0.022,-0.656,-0.066,0.066,0.066,-1.757,0.007
4.8108,-0.022,-0.022,0.157,0.033,-0.154,-0.154,1.941,-0.044,0.264,0.264,-3.41,0.007,-0.022,-0.022,4.747,-0.048,0.022,0.022,-0.761,0.0,0.066,0.066,-3.226,0.044
4.821,-0.022,-0.022,0.157,0.033,-0.154,-0.154,1.941,-0.044,0.264,0.264,-3.41,0.007,-0.022,-0.022,4.747,-0.048,0.022,0.022,-0.761,0.0,0.066,0.066,-3.226,0.044
4.8311,-0.022,-0.022,0.157,0.033,-0.154,-0.154,-0.97,0.077,0.264,0.264,0.42,0.018,-0.022,-0.022,-1.6,0.022,0.022,0.022,0.157,-0.051,0.066,0.066,3.095,-0.007
4.8412,-0.022,-0.022,-1.18,-0.029,-0.154,-0.154,3.016,0.029,0.264,0.264,0.892,-0.011,-0.022,-0.022,2.911,0.0,0.022,0.022,0.157,-0.051,0.066,0.066,3.095,-0.007
4.8513,-0.022,-0.022,-1.18,-0.029,-0.154,-0.154,3.016,0.029,0.264,0.264,0.892,-0.011,-0.022,-0.022,2.911,0.0,0.022,0.022,0.157,-0.051,0.066,0.066,3.095,-0.007
4.8614,-0.022,-0.022,1.888,-0.04,-0.154,-0.154,-1.075,-0.026,0.264,0.264,2.308,-0.022,-0.022,-0.022,2.911,0.0,0.022,0.022,0.997,-0.007,0.066,0.066,-0.393,0.015
4.8715,-0.022,-0.022,1.888,-0.04,-0.154,-0.154,-1.075,-0.026,0.264,0.264,2.308,-0.022,-0.022,-0.022,3.987,0.018,0.022,0.022,0.997,-0.007,0.066,0.066,-0.393,0.015
4.8821,-0.022,-0.022,1.888,-0.04,-0.154,-0.154,-1.075,-0.026,0.264,0.264,2.308,-0.022,-0.022,-0.022,3.987,0.018,0.022,0.022,0.997,-0.007,0.066,0.066,-0.393,0.015
4.8922,-0.022,-0.022,1.888,-0.04,-0.154,-0.154,-1.075,-0.026,0.264,0.264,2.308,-0.022,-0.022,-0.022,3.987,0.018,0.022,0.022,0.997,-0.007,0.066,0.066,-0.393,0.015
4.9023,-0.022,-0.022,1.888,-0.04,-0.154,-0.154,-1.075,-0.026,0.264,0.264,2.308,-0.022,-0.022,-0.022,3.987,0.018,0.022,0.022,2.072,0.011,0.066,0.066,1.285,0.011
4.9125,-0.022,-0.022,0.315,-0.026,-0.154,-0.154,-2.911,0.0,0.264,0.264,-2.885,-0.004,-0.022,-0.022,-0.787,0.026,0.022,0.022,2.072,0.011,0.066,0.066,1.285,0.011
4.9226,-0.022,-0.022,-1.023,-0.015,-0.154,-0.154,-2.754,-0.037,0.264,0.264,-2.885,-0.004,-0.022,-0.022,-0.787,0.026,0.022,0.022,-1.705,-0.004,0.066,0.066,1.075,0.037
4.9327,-0.022,-0.022,-1.023,-0.015,-0.154,-0.154,-2.754,-0.037,0.264,0.264,-2.885,-0.004,-0.022,-0.022,-0.787,0.026,0.022,0.022,-1.705,-0.004,0.066,0.066,1.075,0.037
4.9428,-0.022,-0.022,-1.023,-0.015,-0.154,-0.154,-2.754,-0.037,0.264,0.264,-2.885,-0.004,-0.022,-0.022,-0.787,0.026,0.022,0.022,-1.705,-0.004,0.066,0.066,1.075,0.037
4.9529,-0.022,-0.022,-0.997,0.015,-0.154,-0.154,-2.806,-0.018,0.264,0.264,2.413,-0.022,-0.022,-0.022,-0.734,-0.044,0.022,0.022,1.967,-0.033,0.066,0.066,-2.125,-0.022
4.9631,-0.022,-0.022,-0.997,0.015,-0.154,-0.154,-2.806,-0.018,0.264,0.264,2.413,-0.022,-0.022,-0.022,-0.734,-0.044,0.022,0.022,1.967,-0.033,0.066,0.066,0.367,0.04
4.9732,-0.022,-0.022,-1.102,0.0,-0.154,-0.154,-2.072,-0.026,0.264,0.264,0.079,-0.007,-0.022,-0.022,-0.734,-0.044,0.022,0.022,1.967,-0.033,0.066,0.066,0.367,0.04
4.9833,-0.022,-0.022,-1.102,0.0,-0.154,-0.154,-2.072,-0.026,0.264,0.264,0.079,-0.007,-0.022,-0.022,-0.734,-0.044,0.022,0.022,1.967,-0.033,0.066,0.066,0.367,0.04
4.9934,-0.022,-0.022,-1.102,0.0,-0.154,-0.154,-2.072,-0.026,0.264,0.264,0.079,-0.007,-0.022,-0.022,-0.734,-0.044,0.022,0.022,1.967,-0.033,0.066,0.066,0.367,0.04
5.0035,-0.022,-0.022,-1.102,0.0,-0.154,-0.154,-2.072,-0.026,0.264,0.264,0.079,-0.007,-0.022,-0.022,-2.702,-0.055,0.022,0.022,-2.282,-0.044,0.066,0.066,0.367,0.04
5.0137,-0.022,-0.022,2.439,0.0,-0.154,-0.154,2.125,0.007,0.264,0.264,-1.784,0.007,-0.022,-0.022,-2.702,-0.055,0.022,0.022,-2.282,-0.044,0.066,0.066,-0.472,0.011
5.0238,-0.022,-0.022,2.439,0.0,-0.154,-0.154,2.125,0.007,0.264,0.264,-1.784,0.007,-0.022,-0.022,-2.702,-0.055,0.022,0.022,-2.282,-0.044,0.066,0.066,-0.472,0.011
5.0339,-0.022,-0.022,2.439,0.0,-0.154,-0.154,2.125,0.007,0.264,0.264,-1.784,0.007,-0.022,-0.022,-1.023,0.007,0.022,0.022,-2.282,-0.044,0.066,0.066,-0.472,0.011
5.044,-0.022,-0.022,-0.236,-0.022,-0.154,-0.154,-1.469,-0.04,0.264,0.264,-1.784,0.007,-0.022,-0.022,-1.023,0.007,0.022,0.022,0.289,-0.011,0.066,0.066,-0.052,0.033
5.0541,-0.022,-0.022,-0.236,-0.022,-0.154,-0.154,-1.469,-0.04,0.264,0.264,-1.784,0.007,-0.022,-0.022,-1.023,0.007,0.022,0.022,0.289,-0.011,0.066,0.066,-0.052,0.033
5.0642,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,2.361,0.051,0.264,0.264,0.498,0.007,-0.022,-0.022,1.574,-0.022,0.022,0.022,-0.577,0.011,0.066,0.066,1.18,0.007
5.0762,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,2.361,0.051,0.264,0.264,0.498,0.007,-0.022,-0.022,1.574,-0.022,0.022,0.022,-0.577,0.011,0.066,0.066,1.18,0.007
5.0863,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,2.361,0.051,0.264,0.264,0.498,0.007,-0.022,-0.022,1.574,-0.022,0.022,0.022,-0.577,0.011,0.066,0.066,1.18,0.007
5.0965,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,-0.97,0.04,0.264,0.264,-1.207,-0.029,-0.022,-0.022,1.574,-0.022,0.022,0.022,-0.577,0.011,0.066,0.066,1.18,0.007
5.1066,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,-0.97,0.04,0.264,0.264,-1.207,-0.029,-0.022,-0.022,-1.39,0.004,0.022,0.022,-1.626,-0.044,0.066,0.066,1.18,0.007
5.1167,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,-0.97,0.04,0.264,0.264,-1.207,-0.029,-0.022,-0.022,-1.39,0.004,0.022,0.022,-1.626,-0.044,0.066,0.066,1.18,0.007
5.1268,-0.022,-0.022,-3.174,0.0,-0.154,-0.154,-0.97,0.04,0.264,0.264,-1.207,-0.029,-0.022,-0.022,-1.39,0.004,0.022,0.022,-1.626,-0.044,0.066,0.066,1.18,0.007
5.1369,-0.022,-0.022,2.466,0.022,-0.154,-0.154,-1.023,0.004,0.264,0.264,-3.2,-0.022,-0.022,-0.022,-1.39,0.004,0.022,0.022,-1.626,-0.044,0.066,0.066,-4.039,-0.011
5.147,-0.022,-0.022,2.466,0.022,-0.154,-0.154,-1.023,0.004,0.264,0.264,-3.2,-0.022,-0.022,-0.022,2.098,-0.015,0.022,0.022,-1.626,-0.044,0.066,0.066,-4.039,-0.011
5.1571,-0.022,-0.022,2.597,0.004,-0.154,-0.154,-0.052,0.033,0.264,0.264,4.8,-0.037,-0.022,-0.022,-1.154,0.018,0.022,0.022,0.026,-0.018,0.066,0.066,2.387,-0.022
5.1672,-0.022,-0.022,2.597,0.004,-0.154,-0.154,-0.052,0.033,0.264,0.264,4.8,-0.037,-0.022,-0.022,-1.154,0.018,0.022,0.022,4.616,-0.004,0.066,0.066,-1.311,0.044
5.1774,-0.022,-0.022,2.597,0.004,-0.154,-0.154,-0.052,0.033,0.264,0.264,4.8,-0.037,-0.022,-0.022,-1.154,0.018,0.022,0.022,4.616,-0.004,0.066,0.066,-1.311,0.044
5.1875,-0.022,-0.022,2.597,0.004,-0.154,-0.154,-0.052,0.033,0.264,0.264,4.8,-0.037,-0.022,-0.022,-1.154,0.018,0.022,0.022,4.616,-0.004,0.066,0.066,-1.311,0.044
5.1976,-0.022,-0.022,2.597,0.004,-0.154,-0.154,-0.052,0.033,0.264,0.264,4.8,-0.037,-0.022,-0.022,-1.154,0.018,0.022,0.022,4.616,-0.004,0.066,0.066,-1.311,0.044
5.2092,-0.022,-0.022,-2.413,0.004,-0.154,-0.154,-0.105,-0.044,0.264,0.264,-0.708,0.015,-0.022,-0.022,-2.623,0.0,0.022,0.022,4.616,-0.004,0.066,0.066,-1.311,0.044
5.2193,0.0,0.0,1.128,0.0,-0.154,-0.154,-0.105,-0.044,0.264,0.264,-0.708,0.015,-0.022,-0.022,-2.623,0.0,0.022,0.022,-1.075,0.011,0.066,0.066,-0.813,0.018
5.2294,0.0,0.0,1.128,0.0,-0.154,-0.154,-0.105,-0.044,0.264,0.264,-0.708,0.015,-0.022,-0.022,-2.623,0.0,0.022,0.022,-1.075,0.011,0.066,0.066,-0.813,0.018
5.2395,0.0,0.0,1.128,0.0,-0.154,-0.154,-0.105,-0.044,0.264,0.264,-0.708,0.015,-0.022,-0.022,-2.623,0.0,0.022,0.022,-1.075,0.011,0.066,0.066,-0.813,0.018
5.2496,-0.022,-0.022,-2.361,0.007,-0.154,-0.154,-1.495,-0.026,0.264,0.264,-0.21,-0.048,-0.022,-0.022,-3.279,-0.033,0.022,0.022,0.262,0.007,0.066,0.066,-0.236,0.033
5.2598,-0.022,-0.022,-2.361,0.007,-0.154,-0.154,-1.495,-0.026,0.264,0.264,-0.21,-0.048,-0.022,-0.022,-3.279,-0.033,0.022,0.022,0.262,0.007,0.066,0.066,-0.236,0.033
5.2699,-0.022,-0.022,-2.361,0.007,-0.154,-0.154,-1.495,-0.026,0.264,0.264,-0.21,-0.048,-0.022,-0.022,4.721,-0.029,0.022,0.022,3.62,0.004,0.066,0.066,0.131,0.015
5.28,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-1.102,0.026,0.264,0.264,2.203,0.011,-0.022,-0.022,-2.046,0.015,0.022,0.022,-0.393,-0.044,0.066,0.066,-1.233,0.022
5.2901,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-1.102,0.026,0.264,0.264,2.203,0.011,-0.022,-0.022,-2.046,0.015,0.022,0.022,-0.393,-0.044,0.066,0.066,-1.233,0.022
5.3002,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,2.203,0.011,-0.022,-0.022,-2.046,0.015,0.022,0.022,-0.393,-0.044,0.066,0.066,-1.233,0.022
5.3103,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,2.203,0.011,-0.022,-0.022,-2.046,0.015,0.022,0.022,-0.393,-0.044,0.066,0.066,-1.233,0.022
5.3204,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-2.046,0.015,0.022,0.022,-0.393,-0.044,0.066,0.066,-1.233,0.022
5.3305,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-0.498,0.029,0.022,0.022,-2.125,0.018,0.066,0.066,3.462,-0.015
5.3406,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-0.498,0.029,0.022,0.022,-2.125,0.018,0.066,0.066,3.462,-0.015
5.3507,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-0.498,0.029,0.022,0.022,-2.125,0.018,0.066,0.066,3.462,-0.015
5.3608,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-0.498,0.029,0.022,0.022,-2.125,0.018,0.066,0.066,3.462,-0.015
5.371,-0.022,-0.022,-0.184,-0.004,-0.154,-0.154,-0.446,0.022,0.264,0.264,-1.495,-0.033,-0.022,-0.022,-0.498,0.029,0.022,0.022,-2.125,0.018,0.066,0.066,3.462,-0.015
5.3811,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.472,-0.015,0.264,0.264,-1.941,-0.018,-0.022,-0.022,0.21,0.04,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.3912,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.472,-0.015,0.264,0.264,-1.941,-0.018,-0.022,-0.022,0.21,0.04,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.4014,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.4117,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.4218,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.4319,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.442,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,0.997,0.0,0.066,0.066,-0.498,-0.022
5.4521,-0.022,-0.022,1.547,-0.029,-0.154,-0.154,0.603,-0.022,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,1.416,-0.044,0.066,0.066,2.413,-0.026
5.4622,-0.022,-0.022,0.315,-0.004,-0.154,-0.154,-0.997,0.073,0.264,0.264,-1.023,0.004,-0.022,-0.022,1.81,-0.026,0.022,0.022,1.416,-0.044,0.066,0.066,2.413,-0.026
5.4723,-0.022,-0.022,2.597,-0.007,-0.154,-0.154,-0.997,0.073,0.264,0.264,2.466,-0.033,-0.022,-0.022,-1.6,-0.04,0.022,0.022,-0.603,-0.044,0.066,0.066,1.731,-0.037
5.4824,-0.022,-0.022,2.597,-0.007,-0.154,-0.154,-0.997,0.073,0.264,0.264,2.466,-0.033,-0.022,-0.022,-1.6,-0.04,0.022,0.022,-0.603,-0.044,0.066,0.066,1.731,-0.037
