time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
3.6547,-8.987,-8.987,0.446,0.022,-2.417,-2.417,1.364,-0.011,14.305,14.305,0.813,-0.007,-26.434,-26.434,0.629,-0.026,-4.812,-4.812,1.495,0.04,25.555,25.555,-1.757,-0.022
3.6648,-8.987,-8.987,0.446,0.022,-2.417,-2.417,1.364,-0.011,14.305,14.305,0.813,-0.007,-26.434,-26.434,0.629,-0.026,-4.812,-4.812,1.495,0.04,25.555,25.555,-1.757,-0.022
3.6749,-8.987,-8.987,0.446,0.022,-2.417,-2.417,1.364,-0.011,14.305,14.305,0.813,-0.007,-26.434,-26.434,0.629,-0.026,-4.812,-4.812,1.495,0.04,25.555,25.555,-1.757,-0.022
3.685,-8.987,-8.987,0.446,0.022,-2.417,-2.417,1.364,-0.011,14.305,14.305,0.813,-0.007,-26.412,-26.412,-1.469,0.051,-4.812,-4.812,4.092,0.004,25.555,25.555,-1.757,-0.022
3.6951,-8.987,-8.987,1.626,-0.066,-2.417,-2.417,1.364,-0.011,14.305,14.305,0.813,-0.007,-26.412,-26.412,-1.469,0.051,-4.812,-4.812,4.092,0.004,25.555,25.555,1.154,-0.018
3.7052,-8.987,-8.987,1.626,-0.066,-2.417,-2.417,1.154,-0.015,14.305,14.305,0.629,0.0,-26.434,-26.434,-5.954,-0.011,-4.812,-4.812,4.092,0.004,25.555,25.555,1.154,-0.018
3.7153,-8.987,-8.987,1.626,-0.066,-2.417,-2.417,1.154,-0.015,14.305,14.305,0.629,0.0,-26.434,-26.434,-5.954,-0.011,-4.812,-4.812,4.092,0.004,25.555,25.555,1.154,-0.018
3.728,-9.009,-9.009,-2.046,-0.018,-2.417,-2.417,0.498,-0.037,14.305,14.305,0.393,0.015,-26.434,-26.434,-3.2,-0.029,-4.812,-4.812,-1.757,-0.018,25.555,25.555,-1.102,0.026
3.7381,-9.009,-9.009,-2.046,-0.018,-2.417,-2.417,0.498,-0.037,14.305,14.305,0.393,0.015,-26.434,-26.434,-3.2,-0.029,-4.812,-4.812,-1.757,-0.018,25.555,25.555,-1.102,0.026
3.7482,-9.009,-9.009,-1.626,-0.026,-2.417,-2.417,3.567,0.026,14.305,14.305,0.393,0.015,-26.434,-26.434,-3.2,-0.029,-4.812,-4.812,-1.757,-0.018,25.555,25.555,-3.252,-0.018
3.7583,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-1.049,-0.007,-26.412,-26.412,2.623,0.011,-4.812,-4.812,0.918,-0.026,25.555,25.555,-1.075,-0.004
3.7684,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-1.049,-0.007,-26.412,-26.412,2.623,0.011,-4.812,-4.812,0.918,-0.026,25.555,25.555,-1.075,-0.004
3.7785,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-3.515,0.026,-26.434,-26.434,-3.305,-0.018,-4.812,-4.812,0.918,-0.026,25.555,25.555,-1.075,-0.004
3.7886,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-3.515,0.026,-26.434,-26.434,-3.305,-0.018,-4.812,-4.812,0.892,-0.015,25.555,25.555,-1.075,-0.004
3.7987,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-3.515,0.026,-26.434,-26.434,-3.305,-0.018,-4.812,-4.812,0.892,-0.015,25.555,25.555,-0.315,0.048
3.8089,-8.987,-8.987,4.302,0.0,-2.417,-2.417,-1.652,-0.026,14.305,14.305,-3.515,0.026,-26.434,-26.434,-3.305,-0.018,-4.812,-4.812,0.892,-0.015,25.555,25.555,-0.315,0.048
3.819,-8.987,-8.987,1.049,0.033,-2.417,-2.417,-3.226,-0.033,14.305,14.305,0.131,0.007,-26.434,-26.434,-1.626,0.033,-4.812,-4.812,2.78,0.044,25.555,25.555,-0.315,0.048
3.8292,-8.987,-8.987,1.049,0.033,-2.417,-2.417,-3.226,-0.033,14.305,14.305,0.131,0.007,-26.434,-26.434,-1.626,0.033,-4.812,-4.812,2.78,0.044,25.555,25.555,-0.315,0.048
3.8393,-8.987,-8.987,-2.229,0.018,-2.417,-2.417,-0.446,-0.011,14.305,14.305,0.131,0.007,-26.434,-26.434,-1.626,0.033,-4.812,-4.812,2.78,0.044,25.555,25.555,0.157,-0.04
3.8495,-9.009,-9.009,-3.672,0.011,-2.417,-2.417,0.892,-0.048,14.305,14.305,-1.6,-0.004,-26.412,-26.412,0.839,0.026,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.574,0.004
3.8596,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,-1.6,-0.004,-26.412,-26.412,0.839,0.026,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.967,0.018
3.8697,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,-1.6,-0.004,-26.412,-26.412,0.839,0.026,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.967,0.018
3.8798,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,-1.6,-0.004,-26.412,-26.412,0.839,0.026,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.967,0.018
3.8899,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,-1.6,-0.004,-26.412,-26.412,0.839,0.026,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.967,0.018
3.9,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,0.944,-0.033,-26.434,-26.434,-2.754,-0.051,-4.812,-4.812,-0.026,0.007,25.555,25.555,1.967,0.018
3.9101,-9.009,-9.009,-0.892,-0.04,-2.417,-2.417,-2.413,0.037,14.305,14.305,0.944,-0.033,-26.434,-26.434,-2.754,-0.051,-4.812,-4.812,2.649,-0.004,25.555,25.555,1.967,0.018
3.9203,-8.987,-8.987,1.836,-0.004,-2.417,-2.417,5.377,0.022,14.305,14.305,-2.361,-0.044,-26.412,-26.412,2.203,-0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,-1.207,-0.011
3.9304,-8.987,-8.987,1.836,-0.004,-2.417,-2.417,5.377,0.022,14.305,14.305,-2.361,-0.044,-26.412,-26.412,2.203,-0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,-1.207,-0.011
3.9405,-8.987,-8.987,1.836,-0.004,-2.417,-2.417,5.377,0.022,14.305,14.305,-2.361,-0.044,-26.412,-26.412,2.203,-0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,-1.207,-0.011
3.9506,-8.987,-8.987,1.836,-0.004,-2.417,-2.417,5.377,0.022,14.305,14.305,-2.361,-0.044,-26.412,-26.412,2.203,-0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,-1.207,-0.011
3.9607,-8.987,-8.987,1.836,-0.004,-2.417,-2.417,5.377,0.022,14.305,14.305,-2.361,-0.044,-26.412,-26.412,2.203,-0.007,-4.812,-4.812,-2.885,0.018,25.555,25.555,-1.207,-0.011
3.9709,-9.009,-9.009,-4.249,0.077,-2.417,-2.417,-1.521,-0.011,14.305,14.305,-1.757,0.007,-26.434,-26.434,-3.856,0.015,-4.812,-4.812,-3.069,0.033,25.555,25.555,-1.495,0.007
3.981,-9.009,-9.009,-4.249,0.077,-2.417,-2.417,-1.521,-0.011,14.305,14.305,-1.757,0.007,-26.434,-26.434,-3.856,0.015,-4.812,-4.812,-3.069,0.033,25.555,25.555,-1.495,0.007
3.9911,-9.009,-9.009,-4.249,0.077,-2.417,-2.417,-1.521,-0.011,14.305,14.305,-1.757,0.007,-26.434,-26.434,-3.856,0.015,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0012,-8.987,-8.987,-4.17,0.007,-2.417,-2.417,1.311,-0.015,14.305,14.305,0.734,0.007,-26.412,-26.412,-2.938,-0.007,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0113,-8.987,-8.987,-4.17,0.007,-2.417,-2.417,1.311,-0.015,14.305,14.305,0.734,0.007,-26.412,-26.412,-2.938,-0.007,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0214,-8.987,-8.987,-4.17,0.007,-2.417,-2.417,1.311,-0.015,14.305,14.305,0.734,0.007,-26.412,-26.412,-2.938,-0.007,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0417,-8.987,-8.987,-4.17,0.007,-2.417,-2.417,1.311,-0.015,14.305,14.305,0.734,0.007,-26.412,-26.412,-2.938,-0.007,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0518,-8.987,-8.987,-4.17,0.007,-2.417,-2.417,1.311,-0.015,14.305,14.305,0.734,0.007,-26.412,-26.412,-2.938,-0.007,-4.812,-4.812,1.023,0.015,25.555,25.555,-1.075,-0.004
4.0619,-9.009,-9.009,-2.334,0.0,-2.395,-2.395,-0.157,0.018,14.305,14.305,3.305,0.004,-26.412,-26.412,2.02,0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,0.21,-0.018
4.072,-8.987,-8.987,-3.593,0.07,-2.395,-2.395,1.075,-0.018,14.305,14.305,1.338,0.033,-26.412,-26.412,2.02,0.007,-4.812,-4.812,2.649,-0.004,25.555,25.555,-2.02,-0.015
4.0821,-8.987,-8.987,0.629,0.026,-2.417,-2.417,0.734,0.033,14.305,14.305,2.229,0.033,-26.434,-26.434,-1.285,-0.048,-4.812,-4.812,4.354,-0.007,25.555,25.555,-2.885,0.007
4.0922,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,2.229,0.033,-26.434,-26.434,-0.551,-0.07,-4.79,-4.79,3.567,-0.011,25.555,25.555,-1.311,0.029
4.1023,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,2.229,0.033,-26.434,-26.434,-0.551,-0.07,-4.79,-4.79,3.567,-0.011,25.555,25.555,-1.311,0.029
4.1124,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,2.229,0.033,-26.434,-26.434,-0.551,-0.07,-4.79,-4.79,3.567,-0.011,25.555,25.555,-1.311,0.029
4.1225,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,1.207,-0.029,-26.434,-26.434,-5.587,-0.015,-4.812,-4.812,0.21,0.048,25.555,25.555,-1.311,0.029
4.1326,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,1.207,-0.029,-26.434,-26.434,-5.587,-0.015,-4.812,-4.812,0.21,0.048,25.555,25.555,1.18,0.029
4.1427,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,1.207,-0.029,-26.434,-26.434,-5.587,-0.015,-4.812,-4.812,0.21,0.048,25.555,25.555,1.18,0.029
4.1529,-8.987,-8.987,-1.679,0.018,-2.417,-2.417,-0.603,-0.026,14.305,14.305,1.207,-0.029,-26.434,-26.434,-5.587,-0.015,-4.812,-4.812,0.21,0.048,25.555,25.555,1.18,0.029
4.1631,-8.987,-8.987,-7.003,-0.033,-2.417,-2.417,-2.439,-0.051,14.305,14.305,1.207,-0.029,-26.434,-26.434,-5.587,-0.015,-4.812,-4.812,0.21,0.048,25.555,25.555,1.18,0.029
4.1732,-8.987,-8.987,3.174,0.059,-2.417,-2.417,-2.439,-0.051,14.305,14.305,1.102,-0.011,-26.412,-26.412,1.731,0.037,-4.812,-4.812,3.515,-0.04,25.555,25.555,0.866,-0.033
4.1833,-8.987,-8.987,3.174,0.059,-2.417,-2.417,-1.495,0.015,14.305,14.305,1.102,-0.011,-26.412,-26.412,1.731,0.037,-4.812,-4.812,3.515,-0.04,25.555,25.555,0.866,-0.033
4.195,-8.987,-8.987,2.78,0.007,-2.417,-2.417,0.918,0.044,14.305,14.305,0.026,0.0,-26.434,-26.434,1.652,-0.07,-4.812,-4.812,-2.203,0.011,25.555,25.555,0.289,-0.04
4.2153,-8.987,-8.987,2.78,0.007,-2.417,-2.417,0.918,0.044,14.305,14.305,0.026,0.0,-26.434,-26.434,1.652,-0.07,-4.812,-4.812,-2.203,0.011,25.555,25.555,0.289,-0.04
4.2254,-8.987,-8.987,-0.341,0.011,-2.417,-2.417,1.6,-0.04,14.305,14.305,0.026,0.0,-26.434,-26.434,1.652,-0.07,-4.79,-4.79,0.787,0.011,25.555,25.555,-0.551,-0.004
4.2355,-8.987,-8.987,-0.341,0.011,-2.417,-2.417,1.6,-0.04,14.305,14.305,0.026,0.0,-26.434,-26.434,1.652,-0.07,-4.79,-4.79,0.787,0.011,25.555,25.555,-0.551,-0.004
4.2456,-8.987,-8.987,-0.341,0.011,-2.417,-2.417,1.6,-0.04,14.305,14.305,0.367,-0.018,-26.412,-26.412,6.452,-0.022,-4.812,-4.812,-2.492,-0.062,25.555,25.555,-0.551,-0.004
4.2557,-8.987,-8.987,-0.341,0.011,-2.417,-2.417,1.6,-0.04,14.305,14.305,0.367,-0.018,-26.412,-26.412,6.452,-0.022,-4.812,-4.812,-2.492,-0.062,25.555,25.555,-0.551,-0.004
4.2658,-8.987,-8.987,-0.341,0.011,-2.417,-2.417,1.6,-0.04,14.305,14.305,0.367,-0.018,-26.412,-26.412,6.452,-0.022,-4.812,-4.812,-2.492,-0.062,25.555,25.555,-0.551,-0.004
4.2759,-8.987,-8.987,-0.105,0.033,-2.395,-2.395,1.888,0.015,14.305,14.305,0.367,-0.018,-26.412,-26.412,6.452,-0.022,-4.812,-4.812,-2.492,-0.062,25.555,25.555,2.78,-0.011
4.286,-8.987,-8.987,-0.105,0.033,-2.395,-2.395,1.888,0.015,14.305,14.305,1.888,0.018,-26.412,-26.412,5.088,0.004,-4.812,-4.812,-2.492,-0.062,25.555,25.555,2.78,-0.011
4.2961,-8.987,-8.987,-0.105,0.033,-2.395,-2.395,1.888,0.015,14.305,14.305,1.888,0.018,-26.412,-26.412,5.088,0.004,-4.812,-4.812,-0.315,-0.029,25.555,25.555,2.78,-0.011
4.3063,-8.987,-8.987,-0.892,0.004,-2.417,-2.417,-1.023,0.015,14.305,14.305,2.911,-0.011,-26.412,-26.412,2.518,-0.048,-4.812,-4.812,-2.046,0.011,25.555,25.555,-0.866,-0.004
4.3164,-8.987,-8.987,-0.892,0.004,-2.417,-2.417,-1.023,0.015,14.305,14.305,2.911,-0.011,-26.412,-26.412,2.518,-0.048,-4.812,-4.812,-2.046,0.011,25.555,25.555,-0.866,-0.004
4.3265,-8.987,-8.987,-0.892,0.004,-2.417,-2.417,-1.023,0.015,14.305,14.305,2.911,-0.011,-26.412,-26.412,2.518,-0.048,-4.812,-4.812,-0.393,-0.029,25.555,25.555,0.498,-0.004
4.3366,-8.987,-8.987,4.302,0.004,-2.417,-2.417,-2.544,-0.033,14.305,14.305,2.911,-0.011,-26.412,-26.412,2.518,-0.048,-4.812,-4.812,-0.393,-0.029,25.555,25.555,0.498,-0.004
4.3467,-8.987,-8.987,4.302,0.004,-2.417,-2.417,-2.544,-0.033,14.305,14.305,-0.629,0.004,-26.412,-26.412,2.518,-0.048,-4.812,-4.812,-0.393,-0.029,25.555,25.555,0.498,-0.004
4.3572,-8.987,-8.987,4.302,0.004,-2.417,-2.417,-2.544,-0.033,14.305,14.305,-0.629,0.004,-26.434,-26.434,2.125,0.026,-4.812,-4.812,-4.433,-0.033,25.555,25.555,0.498,-0.004
4.3673,-8.987,-8.987,4.302,0.004,-2.417,-2.417,-2.544,-0.033,14.305,14.305,-0.629,0.004,-26.434,-26.434,2.125,0.026,-4.812,-4.812,-4.433,-0.033,25.555,25.555,0.498,-0.004
4.3774,-8.987,-8.987,4.302,0.004,-2.417,-2.417,-2.544,-0.033,14.305,14.305,-0.629,0.004,-26.434,-26.434,2.125,0.026,-4.812,-4.812,-4.433,-0.033,25.555,25.555,0.498,-0.004
4.3875,-8.987,-8.987,-5.193,-0.015,-2.417,-2.417,-2.544,-0.033,14.305,14.305,-0.629,0.004,-26.434,-26.434,2.125,0.026,-4.812,-4.812,-4.433,-0.033,25.555,25.555,-2.046,-0.011
4.3977,-8.987,-8.987,-5.193,-0.015,-2.417,-2.417,1.259,0.015,14.305,14.305,1.049,-0.004,-26.434,-26.434,-3.908,0.0,-4.812,-4.812,2.072,-0.026,25.555,25.555,-2.046,-0.011
4.4079,-8.987,-8.987,-5.193,-0.015,-2.417,-2.417,1.259,0.015,14.305,14.305,1.049,-0.004,-26.434,-26.434,-3.908,0.0,-4.812,-4.812,2.072,-0.026,25.555,25.555,-2.046,-0.011
4.418,-8.987,-8.987,0.052,0.029,-2.417,-2.417,-1.443,-0.018,14.305,14.305,-0.944,0.0,-26.412,-26.412,3.174,-0.018,-4.812,-4.812,-0.236,0.055,25.555,25.555,-1.967,0.037
4.4281,-8.987,-8.987,0.052,0.029,-2.417,-2.417,-1.443,-0.018,14.305,14.305,-0.944,0.0,-26.412,-26.412,3.174,-0.018,-4.812,-4.812,-0.236,0.055,25.555,25.555,-1.967,0.037
4.4382,-8.987,-8.987,0.052,0.029,-2.417,-2.417,-1.443,-0.018,14.305,14.305,-0.944,0.0,-26.412,-26.412,3.174,-0.018,-4.812,-4.812,-0.236,0.055,25.555,25.555,-1.967,0.037
4.4483,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.944,0.0,-26.412,-26.412,3.174,-0.018,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.4584,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.944,0.0,-26.412,-26.412,3.174,-0.018,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.4686,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.734,-0.011,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.4787,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.734,-0.011,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.4888,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.734,-0.011,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.4989,-8.987,-8.987,-5.272,0.0,-2.417,-2.417,1.993,-0.059,14.305,14.305,-0.734,-0.011,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-0.236,0.055,25.555,25.555,-2.99,-0.004
4.509,-9.009,-9.009,-0.997,-0.062,-2.417,-2.417,-3.016,0.018,14.305,14.305,-0.472,0.0,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-2.125,0.004,25.555,25.555,-0.603,-0.018
4.5191,-9.009,-9.009,-0.997,-0.062,-2.417,-2.417,-3.016,0.018,14.305,14.305,-0.472,0.0,-26.412,-26.412,1.705,-0.037,-4.812,-4.812,-2.125,0.004,25.555,25.555,-0.603,-0.018
4.5299,-9.009,-9.009,-0.997,-0.062,-2.417,-2.417,-3.016,0.018,14.305,14.305,-0.472,0.0,-26.434,-26.434,-2.885,0.055,-4.79,-4.79,2.439,0.004,25.555,25.555,-0.603,-0.018
4.541,-8.987,-8.987,0.603,0.0,-2.417,-2.417,-1.154,0.0,14.305,14.305,-1.102,-0.022,-26.412,-26.412,1.233,-0.018,-4.79,-4.79,1.574,0.004,25.555,25.555,-1.862,0.007
4.5512,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,-1.154,0.0,14.305,14.305,-1.102,-0.022,-26.412,-26.412,1.233,-0.018,-4.812,-4.812,0.734,-0.004,25.555,25.555,-0.393,-0.011
4.5613,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,-1.154,0.0,14.305,14.305,-1.102,-0.022,-26.412,-26.412,1.233,-0.018,-4.812,-4.812,0.734,-0.004,25.555,25.555,-0.393,-0.011
4.5714,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,-1.154,0.0,14.305,14.305,-1.102,-0.022,-26.412,-26.412,1.233,-0.018,-4.812,-4.812,0.734,-0.004,25.555,25.555,-0.393,-0.011
4.5815,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,-1.154,0.0,14.305,14.305,-1.102,-0.022,-26.412,-26.412,1.233,-0.018,-4.812,-4.812,0.734,-0.004,25.555,25.555,-0.393,-0.011
4.5917,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,0.551,-0.015,14.305,14.305,0.131,0.011,-26.412,-26.412,-0.341,0.0,-4.812,-4.812,0.734,-0.004,25.555,25.555,-0.393,-0.011
4.6018,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,0.551,-0.015,14.305,14.305,0.131,0.011,-26.412,-26.412,-0.341,0.0,-4.812,-4.812,0.184,0.0,25.555,25.555,-0.393,-0.011
4.6119,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,0.551,-0.015,14.305,14.305,0.131,0.011,-26.412,-26.412,-0.341,0.0,-4.812,-4.812,0.184,0.0,25.555,25.555,-0.393,-0.011
4.622,-8.987,-8.987,-0.761,-0.018,-2.417,-2.417,0.551,-0.015,14.305,14.305,0.131,0.011,-26.412,-26.412,-0.341,0.0,-4.812,-4.812,0.184,0.0,25.555,25.555,-0.393,-0.011
4.6321,-8.987,-8.987,0.21,-0.015,-2.395,-2.395,-0.629,-0.048,14.305,14.305,-3.41,0.011,-26.434,-26.434,-1.731,-0.004,-4.812,-4.812,0.184,0.0,25.555,25.555,-0.393,0.007
4.6429,-8.987,-8.987,0.21,-0.015,-2.395,-2.395,-0.629,-0.048,14.305,14.305,-3.41,0.011,-26.434,-26.434,-1.731,-0.004,-4.812,-4.812,0.341,-0.015,25.555,25.555,-0.393,0.007
4.653,-9.009,-9.009,-0.262,0.011,-2.417,-2.417,-1.338,-0.011,14.305,14.305,-0.656,0.011,-26.412,-26.412,1.18,-0.055,-4.812,-4.812,0.866,0.004,25.555,25.555,2.256,0.029
4.6631,-9.009,-9.009,-0.262,0.011,-2.417,-2.417,-1.338,-0.011,14.305,14.305,-0.656,0.011,-26.412,-26.412,1.18,-0.055,-4.812,-4.812,0.866,0.004,25.555,25.555,2.256,0.029
4.6732,-9.009,-9.009,-4.144,-0.029,-2.417,-2.417,-1.338,0.004,14.305,14.305,-1.39,0.026,-26.412,-26.412,2.413,-0.044,-4.812,-4.812,0.866,0.004,25.555,25.555,2.256,0.029
4.6833,-8.987,-8.987,0.708,0.007,-2.417,-2.417,-2.125,-0.007,14.305,14.305,-1.39,0.026,-26.412,-26.412,2.413,-0.044,-4.79,-4.79,-2.256,-0.015,25.555,25.555,-3.698,-0.007
4.6943,-8.987,-8.987,0.708,0.007,-2.417,-2.417,-2.125,-0.007,14.305,14.305,-1.39,0.026,-26.412,-26.412,2.413,-0.044,-4.79,-4.79,-2.256,-0.015,25.555,25.555,-3.698,-0.007
4.7044,-8.987,-8.987,0.708,0.007,-2.417,-2.417,-2.125,-0.007,14.305,14.305,1.364,-0.015,-26.412,-26.412,2.413,-0.044,-4.79,-4.79,-2.256,-0.015,25.555,25.555,-3.698,-0.007
4.7145,-8.987,-8.987,0.708,0.007,-2.417,-2.417,-2.125,-0.007,14.305,14.305,1.364,-0.015,-26.434,-26.434,-2.282,-0.007,-4.79,-4.79,-2.256,-0.015,25.555,25.555,-3.698,-0.007
4.7246,-8.987,-8.987,0.708,0.007,-2.417,-2.417,-2.125,-0.007,14.305,14.305,1.364,-0.015,-26.434,-26.434,-2.282,-0.007,-4.79,-4.79,-2.256,-0.015,25.555,25.555,-3.698,-0.007
4.7348,-8.987,-8.987,1.311,-0.004,-2.417,-2.417,-0.734,0.007,14.305,14.305,1.364,-0.015,-26.434,-26.434,-2.282,-0.007,-4.812,-4.812,0.918,0.007,25.555,25.555,-3.646,-0.007
4.7449,-8.987,-8.987,1.311,-0.004,-2.417,-2.417,-0.734,0.007,14.305,14.305,1.364,-0.015,-26.434,-26.434,-2.282,-0.007,-4.812,-4.812,0.918,0.007,25.555,25.555,-3.646,-0.007
4.755,-8.987,-8.987,1.311,-0.004,-2.417,-2.417,-0.734,0.007,14.305,14.305,1.364,-0.015,-26.434,-26.434,-2.282,-0.007,-4.812,-4.812,0.918,0.007,25.555,25.555,-3.646,-0.007
4.7651,-8.987,-8.987,0.603,0.026,-2.417,-2.417,-0.708,0.048,14.305,14.305,-0.315,0.011,-26.412,-26.412,1.521,0.0,-4.812,-4.812,0.839,-0.004,25.555,25.555,2.911,-0.004
4.7752,-8.987,-8.987,0.603,0.026,-2.417,-2.417,-0.708,0.048,14.305,14.305,-0.315,0.011,-26.412,-26.412,1.521,0.0,-4.812,-4.812,0.839,-0.004,25.555,25.555,2.911,-0.004
4.7853,-8.987,-8.987,0.603,0.026,-2.417,-2.417,-0.708,0.048,14.305,14.305,-0.315,0.011,-26.412,-26.412,1.521,0.0,-4.812,-4.812,0.839,-0.004,25.555,25.555,3.174,-0.011
4.7955,-8.987,-8.987,-0.42,0.051,-2.417,-2.417,-1.81,-0.04,14.305,14.305,0.656,0.011,-26.412,-26.412,1.521,0.0,-4.812,-4.812,0.839,-0.004,25.555,25.555,3.174,-0.011
4.8056,-8.987,-8.987,-0.236,-0.029,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.434,-26.434,2.78,-0.037,-4.812,-4.812,-1.574,-0.004,25.555,25.555,1.731,0.011
4.8157,-8.987,-8.987,-0.236,-0.029,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.434,-26.434,2.78,-0.037,-4.812,-4.812,-1.574,-0.004,25.555,25.555,1.731,0.011
4.8258,-8.987,-8.987,-0.236,-0.029,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.434,-26.434,2.78,-0.037,-4.812,-4.812,-1.574,-0.004,25.555,25.555,1.731,0.011
4.8359,-8.987,-8.987,-0.236,-0.029,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.434,-26.434,2.78,-0.037,-4.812,-4.812,-1.574,-0.004,25.555,25.555,1.731,0.011
4.846,-8.987,-8.987,-0.236,-0.029,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.412,-26.412,1.862,0.022,-4.812,-4.812,0.944,-0.037,25.555,25.555,-1.915,0.029
4.899,-9.009,-9.009,-2.125,0.026,-2.417,-2.417,-0.472,0.004,14.305,14.305,4.118,-0.004,-26.412,-26.412,1.862,0.022,-4.812,-4.812,0.944,-0.037,25.555,25.555,-1.915,0.029
4.9139,-8.987,-8.987,-1.469,-0.011,-2.417,-2.417,-2.675,0.018,14.305,14.305,0.787,-0.015,-26.434,-26.434,-0.157,0.004,-4.812,-4.812,-1.049,-0.011,25.555,25.555,-5.167,0.0
