time,seq_step,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
7.4,manual,19.6,21.939,-26.511,-34.26,0.0,-0.065,-0.014,0.93,30.0,29.751,-0.074,3.559,19.6,21.928,-26.478,-34.099,0.0,-0.004,0.005,0.058,-30.0,-30.198,0.007,2.84
7.42,manual,19.0,21.404,-26.993,-35.201,0.0,-0.065,-0.007,0.934,30.0,29.75,-0.077,3.582,19.0,21.393,-26.979,-35.047,0.0,-0.004,0.009,0.057,-30.0,-30.199,0.002,2.844
7.44,manual,18.4,20.86,-27.385,-36.016,0.0,-0.065,-0.002,0.936,30.0,29.748,-0.077,3.606,18.4,20.849,-27.387,-35.864,0.0,-0.004,0.012,0.055,-30.0,-30.199,0.001,2.848
7.46,manual,17.8,20.309,-27.706,-36.728,0.0,-0.065,0.002,0.937,30.0,29.746,-0.076,3.63,17.8,20.298,-27.717,-36.574,0.0,-0.004,0.014,0.051,-30.0,-30.199,0.003,2.852
7.48,manual,17.2,19.752,-27.967,-37.356,0.0,-0.065,0.003,0.937,30.0,29.745,-0.074,3.654,17.2,19.741,-27.982,-37.198,0.0,-0.003,0.014,0.048,-30.0,-30.199,0.008,2.855
7.5,manual,16.6,19.191,-28.181,-37.916,0.0,-0.065,0.002,0.937,30.0,29.743,-0.072,3.676,16.6,19.179,-28.192,-37.754,0.0,-0.003,0.014,0.044,-30.0,-30.199,0.015,2.856
7.52,manual,16.0,18.625,-28.357,-38.419,0.0,-0.065,0.0,0.937,30.0,29.742,-0.069,3.698,16.0,18.614,-28.358,-38.255,0.0,-0.003,0.012,0.041,-30.0,-30.199,0.022,2.855
7.54,manual,15.4,18.057,-28.501,-38.877,0.0,-0.065,-0.002,0.938,30.0,29.74,-0.065,3.719,15.4,18.046,-28.489,-38.714,0.0,-0.003,0.01,0.038,-30.0,-30.199,0.031,2.852
7.56,manual,14.8,17.486,-28.619,-39.296,0.0,-0.066,-0.005,0.94,30.0,29.739,-0.062,3.74,14.8,17.475,-28.591,-39.139,0.0,-0.002,0.007,0.036,-30.0,-30.199,0.04,2.847
7.58,manual,14.2,16.913,-28.715,-39.685,0.0,-0.066,-0.007,0.942,30.0,29.737,-0.059,3.759,14.2,16.903,-28.672,-39.537,0.0,-0.002,0.005,0.034,-30.0,-30.198,0.049,2.839
7.6,manual,13.6,16.338,-28.775,-40.0,0.0,-0.066,-0.01,0.945,30.0,29.736,-0.057,3.777,13.6,16.329,-28.729,-39.916,0.0,-0.002,0.003,0.033,-30.0,-30.197,0.058,2.829
7.62,manual,13.0,15.763,-28.774,-40.0,0.0,-0.066,-0.014,0.949,30.0,29.735,-0.061,3.796,13.0,15.755,-28.73,-40.0,0.0,-0.002,0.001,0.033,-30.0,-30.197,0.051,2.817
7.64,manual,12.4,15.188,-28.721,-40.0,0.0,-0.067,-0.016,0.954,30.0,29.734,-0.062,3.814,12.4,15.181,-28.683,-40.0,0.0,-0.002,0.0,0.033,-30.0,-30.196,0.046,2.805
7.66,manual,11.8,14.615,-28.62,-40.0,0.0,-0.067,-0.016,0.959,30.0,29.732,-0.062,3.832,11.8,14.608,-28.586,-40.0,0.0,-0.002,0.0,0.033,-30.0,-30.195,0.043,2.793
7.68,manual,11.2,14.044,-28.488,-40.0,0.0,-0.067,-0.013,0.963,30.0,29.731,-0.058,3.849,11.2,14.038,-28.451,-40.0,0.0,-0.002,0.002,0.032,-30.0,-30.194,0.047,2.781
7.7,manual,10.6,13.476,-28.346,-40.0,0.0,-0.067,-0.009,0.966,30.0,29.73,-0.053,3.865,10.6,13.471,-28.301,-40.0,0.0,-0.002,0.003,0.032,-30.0,-30.193,0.053,2.766
7.72,manual,10.0,12.91,-28.201,-40.0,0.0,-0.068,-0.006,0.969,30.0,29.729,-0.049,3.88,10.0,12.906,-28.144,-40.0,0.0,-0.002,0.004,0.031,-30.0,-30.192,0.06,2.75
7.74,manual,9.4,12.348,-28.055,-40.0,0.0,-0.068,-0.005,0.97,30.0,29.728,-0.044,3.893,9.4,12.345,-27.985,-40.0,0.0,-0.002,0.004,0.03,-30.0,-30.191,0.066,2.732
7.76,manual,8.8,11.789,-27.91,-40.0,0.0,-0.068,-0.005,0.971,30.0,29.727,-0.04,3.905,8.8,11.787,-27.824,-40.0,0.0,-0.002,0.004,0.028,-30.0,-30.189,0.071,2.713
7.78,manual,8.2,11.232,-27.765,-40.0,0.0,-0.068,-0.005,0.973,30.0,29.727,-0.037,3.916,8.2,11.233,-27.662,-40.0,0.0,-0.002,0.004,0.027,-30.0,-30.188,0.077,2.692
7.8,manual,7.6,10.678,-27.622,-40.0,0.0,-0.068,-0.006,0.974,30.0,29.726,-0.034,3.926,7.6,10.681,-27.499,-40.0,0.0,-0.002,0.003,0.026,-30.0,-30.186,0.081,2.669
7.82,manual,7.0,10.127,-27.479,-40.0,0.0,-0.068,-0.006,0.976,30.0,29.725,-0.031,3.936,7.0,10.133,-27.335,-40.0,0.0,-0.002,0.002,0.025,-30.0,-30.185,0.085,2.645
7.84,manual,6.4,9.579,-27.337,-40.0,0.0,-0.068,-0.007,0.978,30.0,29.725,-0.029,3.944,6.4,9.588,-27.173,-40.0,0.0,-0.002,0.002,0.025,-30.0,-30.183,0.089,2.62
7.86,manual,5.8,9.034,-27.195,-40.0,0.0,-0.068,-0.007,0.98,30.0,29.724,-0.026,3.952,5.8,9.046,-27.011,-40.0,0.0,-0.002,0.001,0.024,-30.0,-30.181,0.092,2.595
7.88,manual,5.2,8.492,-27.053,-40.0,0.0,-0.069,-0.006,0.982,30.0,29.724,-0.024,3.96,5.2,8.508,-26.85,-40.0,0.0,-0.002,0.001,0.024,-30.0,-30.179,0.094,2.568
7.9,manual,4.6,7.952,-26.911,-40.0,0.0,-0.069,-0.006,0.984,30.0,29.723,-0.022,3.966,4.6,7.973,-26.69,-40.0,0.0,-0.002,0.001,0.024,-30.0,-30.177,0.096,2.541
7.92,manual,4.0,7.416,-26.769,-40.0,0.0,-0.069,-0.005,0.985,30.0,29.723,-0.02,3.972,4.0,7.441,-26.531,-40.0,0.0,-0.002,0.001,0.023,-30.0,-30.175,0.098,2.513
7.94,manual,3.4,6.882,-26.628,-40.0,0.0,-0.069,-0.005,0.987,30.0,29.722,-0.018,3.978,3.4,6.912,-26.373,-40.0,0.0,-0.002,0.001,0.023,-30.0,-30.173,0.099,2.485
7.96,manual,2.8,6.351,-26.486,-40.0,0.0,-0.069,-0.004,0.988,30.0,29.722,-0.017,3.983,2.8,6.386,-26.216,-40.0,0.0,-0.002,0.001,0.022,-30.0,-30.171,0.1,2.456
7.98,manual,2.2,5.823,-26.346,-40.0,0.0,-0.069,-0.004,0.989,30.0,29.722,-0.015,3.988,2.2,5.863,-26.059,-40.0,0.0,-0.002,0.002,0.022,-30.0,-30.169,0.101,2.428
8.0,manual,1.6,5.297,-26.205,-40.0,0.0,-0.069,-0.003,0.99,30.0,29.721,-0.013,3.992,1.6,5.344,-25.904,-40.0,0.0,-0.002,0.002,0.022,-30.0,-30.167,0.102,2.399
8.02,manual,1.0,4.775,-26.066,-40.0,0.0,-0.069,-0.003,0.991,30.0,29.721,-0.012,3.995,1.0,4.828,-25.749,-40.0,0.0,-0.001,0.002,0.021,-30.0,-30.165,0.102,2.369
8.04,manual,0.4,4.255,-25.926,-40.0,0.0,-0.069,-0.002,0.992,30.0,29.721,-0.01,3.998,0.4,4.314,-25.594,-40.0,0.0,-0.001,0.002,0.021,-30.0,-30.163,0.103,2.34
8.06,manual,-0.2,3.738,-25.788,-40.0,0.0,-0.069,-0.002,0.992,30.0,29.721,-0.009,4.001,-0.2,3.804,-25.441,-40.0,0.0,-0.001,0.002,0.02,-30.0,-30.161,0.103,2.31
8.08,manual,-0.8,3.224,-25.65,-40.0,0.0,-0.069,-0.002,0.993,30.0,29.72,-0.007,4.004,-0.8,3.297,-25.287,-40.0,0.0,-0.001,0.002,0.02,-30.0,-30.159,0.104,2.281
8.1,manual,-1.4,2.712,-25.512,-40.0,0.0,-0.069,-0.002,0.993,30.0,29.72,-0.006,4.005,-1.4,2.793,-25.135,-40.0,0.0,-0.001,0.001,0.019,-30.0,-30.157,0.104,2.251
8.12,manual,-2.0,2.204,-25.375,-40.0,0.0,-0.069,-0.001,0.994,30.0,29.72,-0.005,4.007,-2.0,2.292,-24.983,-40.0,0.0,-0.001,0.001,0.019,-30.0,-30.155,0.104,2.221
8.14,manual,-2.6,1.698,-25.239,-40.0,0.0,-0.069,-0.001,0.994,30.0,29.72,-0.004,4.008,-2.6,1.794,-24.832,-40.0,0.0,-0.001,0.001,0.018,-30.0,-30.153,0.105,2.191
8.16,manual,-3.2,1.194,-25.103,-40.0,0.0,-0.069,-0.001,0.994,30.0,29.72,-0.002,4.009,-3.2,1.299,-24.682,-40.0,0.0,-0.001,0.001,0.018,-30.0,-30.151,0.105,2.161
8.18,manual,-3.8,0.694,-24.967,-40.0,0.0,-0.069,-0.001,0.995,30.0,29.72,-0.001,4.01,-3.8,0.807,-24.532,-40.0,0.0,-0.001,0.001,0.018,-30.0,-30.149,0.105,2.131
8.2,manual,-4.4,0.196,-24.833,-40.0,0.0,-0.069,-0.001,0.995,30.0,29.72,0.0,4.01,-4.4,0.318,-24.384,-40.0,0.0,-0.001,0.001,0.018,-30.0,-30.146,0.105,2.101
8.22,manual,-5.0,-0.299,-24.698,-40.0,0.0,-0.069,-0.001,0.995,30.0,29.72,0.001,4.01,-5.0,-0.168,-24.236,-40.0,0.0,-0.001,0.001,0.017,-30.0,-30.144,0.105,2.071
8.24,manual,-5.6,-0.792,-24.565,-40.0,0.0,-0.069,-0.0,0.995,30.0,29.72,0.002,4.009,-5.6,-0.651,-24.089,-40.0,0.0,-0.001,0.001,0.017,-30.0,-30.142,0.105,2.041
8.26,manual,-6.2,-1.282,-24.432,-40.0,0.0,-0.069,-0.0,0.995,30.0,29.72,0.003,4.008,-6.2,-1.131,-23.943,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.14,0.105,2.011
8.28,manual,-6.8,-1.769,-24.299,-40.0,0.0,-0.069,0.0,0.995,30.0,29.72,0.005,4.007,-6.8,-1.609,-23.797,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.138,0.105,1.981
8.3,manual,-7.4,-2.253,-24.167,-40.0,0.0,-0.069,0.0,0.995,30.0,29.72,0.006,4.006,-7.4,-2.083,-23.653,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.136,0.105,1.95
8.32,manual,-8.0,-2.735,-24.036,-40.0,0.0,-0.069,0.0,0.995,30.0,29.72,0.007,4.004,-8.0,-2.555,-23.509,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.134,0.105,1.92
8.34,manual,-8.6,-3.215,-23.906,-40.0,0.0,-0.069,0.001,0.995,30.0,29.721,0.008,4.002,-8.6,-3.023,-23.366,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.132,0.105,1.89
8.36,manual,-9.2,-3.691,-23.776,-40.0,0.0,-0.069,0.001,0.995,30.0,29.721,0.009,4.0,-9.2,-3.489,-23.224,-40.0,0.0,-0.001,0.0,0.017,-30.0,-30.13,0.105,1.86
8.38,manual,-9.8,-4.165,-23.647,-40.0,0.0,-0.069,0.001,0.995,30.0,29.721,0.01,3.997,-9.8,-3.952,-23.083,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.128,0.104,1.83
8.4,manual,-10.4,-4.637,-23.518,-40.0,0.0,-0.069,0.001,0.994,30.0,29.721,0.011,3.994,-10.4,-4.412,-22.942,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.125,0.104,1.801
8.42,manual,-11.0,-5.106,-23.39,-40.0,0.0,-0.069,0.001,0.994,30.0,29.721,0.011,3.991,-11.0,-4.869,-22.803,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.123,0.104,1.771
8.44,manual,-11.6,-5.572,-23.263,-40.0,0.0,-0.069,0.001,0.994,30.0,29.722,0.012,3.988,-11.6,-5.324,-22.664,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.121,0.104,1.741
8.46,manual,-12.2,-6.036,-23.136,-40.0,0.0,-0.069,0.002,0.993,30.0,29.722,0.013,3.984,-12.2,-5.776,-22.526,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.119,0.104,1.711
8.48,manual,-12.8,-6.497,-23.01,-40.0,0.0,-0.069,0.002,0.993,30.0,29.722,0.014,3.98,-12.8,-6.225,-22.389,-40.0,0.0,-0.001,-0.0,0.017,-30.0,-30.117,0.103,1.682
8.5,manual,-13.4,-6.956,-22.885,-40.0,0.0,-0.069,0.002,0.992,30.0,29.722,0.015,3.976,-13.4,-6.671,-22.253,-40.0,0.0,-0.001,-0.001,0.017,-30.0,-30.115,0.103,1.652
8.52,manual,-14.0,-7.413,-22.76,-40.0,0.0,-0.069,0.002,0.992,30.0,29.723,0.016,3.972,-14.0,-7.114,-22.118,-40.0,0.0,-0.001,-0.001,0.018,-30.0,-30.113,0.103,1.623
8.54,manual,-14.6,-7.866,-22.637,-40.0,0.0,-0.069,0.002,0.991,30.0,29.723,0.017,3.967,-14.6,-7.555,-21.984,-40.0,0.0,-0.001,-0.001,0.018,-30.0,-30.111,0.103,1.593
8.56,manual,-15.2,-8.318,-22.513,-40.0,0.0,-0.069,0.002,0.991,30.0,29.723,0.018,3.962,-15.2,-7.994,-21.85,-40.0,0.0,-0.001,-0.001,0.018,-30.0,-30.109,0.102,1.564
8.58,manual,-15.8,-8.767,-22.391,-40.0,0.0,-0.069,0.002,0.99,30.0,29.724,0.018,3.957,-15.8,-8.429,-21.718,-40.0,0.0,-0.001,-0.001,0.018,-30.0,-30.107,0.102,1.535
8.6,manual,-16.4,-9.213,-22.269,-40.0,0.0,-0.069,0.002,0.989,30.0,29.724,0.019,3.952,-16.4,-8.862,-21.586,-40.0,0.0,-0.001,-0.001,0.018,-30.0,-30.105,0.102,1.505
8.62,manual,-17.0,-9.657,-22.148,-40.0,0.0,-0.069,0.003,0.988,30.0,29.725,0.02,3.946,-17.0,-9.292,-21.455,-40.0,0.0,-0.001,-0.001,0.019,-30.0,-30.103,0.101,1.476
8.64,manual,-17.6,-10.099,-22.028,-40.0,0.0,-0.069,0.003,0.988,30.0,29.725,0.021,3.94,-17.6,-9.72,-21.325,-40.0,0.0,-0.001,-0.001,0.019,-30.0,-30.101,0.101,1.447
8.66,manual,-18.2,-10.538,-21.908,-40.0,0.0,-0.069,0.003,0.987,30.0,29.725,0.021,3.934,-18.2,-10.145,-21.196,-40.0,0.0,-0.001,-0.001,0.019,-30.0,-30.099,0.101,1.418
8.68,manual,-18.8,-10.975,-21.789,-40.0,0.0,-0.069,0.003,0.986,30.0,29.726,0.022,3.928,-18.8,-10.568,-21.068,-40.0,0.0,-0.001,-0.001,0.02,-30.0,-30.097,0.1,1.389
8.7,manual,-19.4,-11.409,-21.671,-40.0,0.0,-0.069,0.003,0.985,30.0,29.726,0.023,3.922,-19.4,-10.987,-20.94,-40.0,0.0,-0.001,-0.001,0.02,-30.0,-30.095,0.1,1.361
8.72,manual,-20.0,-11.842,-21.553,-40.0,0.0,-0.069,0.003,0.984,30.0,29.727,0.023,3.915,-20.0,-11.405,-20.814,-40.0,0.0,-0.001,-0.001,0.02,-30.0,-30.093,0.1,1.332
8.74,manual,-20.6,-12.271,-21.436,-40.0,0.0,-0.069,0.003,0.983,30.0,29.727,0.024,3.908,-20.6,-11.82,-20.688,-40.0,0.0,-0.001,-0.001,0.021,-30.0,-30.091,0.099,1.304
8.76,manual,-21.2,-12.699,-21.32,-40.0,0.0,-0.069,0.003,0.982,30.0,29.728,0.025,3.901,-21.2,-12.232,-20.563,-40.0,0.0,-0.001,-0.001,0.021,-30.0,-30.089,0.099,1.275
8.78,manual,-21.8,-13.124,-21.205,-40.0,0.0,-0.069,0.004,0.981,30.0,29.728,0.025,3.894,-21.8,-12.642,-20.44,-40.0,0.0,-0.002,-0.002,0.022,-30.0,-30.087,0.099,1.247
8.8,manual,-22.4,-13.547,-21.09,-40.0,0.0,-0.068,0.004,0.98,30.0,29.729,0.026,3.887,-22.4,-13.049,-20.317,-40.0,0.0,-0.002,-0.002,0.022,-30.0,-30.085,0.098,1.219
8.82,manual,-23.0,-13.967,-20.976,-40.0,0.0,-0.068,0.004,0.979,30.0,29.729,0.027,3.879,-23.0,-13.454,-20.194,-40.0,0.0,-0.002,-0.002,0.023,-30.0,-30.083,0.098,1.191
8.84,manual,-23.5,-14.386,-20.863,-40.0,0.0,-0.068,0.004,0.978,30.0,29.73,0.027,3.871,-23.5,-13.857,-20.073,-40.0,0.0,-0.002,-0.002,0.023,-30.0,-30.081,0.098,1.162
8.86,manual,-24.1,-14.802,-20.751,-40.0,0.0,-0.068,0.004,0.977,30.0,29.73,0.028,3.863,-24.1,-14.257,-19.953,-40.0,0.0,-0.002,-0.002,0.024,-30.0,-30.079,0.097,1.135
8.88,manual,-24.6,-15.215,-20.639,-40.0,0.0,-0.068,0.004,0.976,30.0,29.731,0.029,3.855,-24.6,-14.655,-19.833,-40.0,0.0,-0.002,-0.002,0.024,-30.0,-30.077,0.097,1.107
8.9,manual,-25.1,-15.627,-20.528,-40.0,0.0,-0.068,0.004,0.975,30.0,29.731,0.029,3.847,-25.1,-15.05,-19.715,-40.0,0.0,-0.002,-0.002,0.025,-30.0,-30.075,0.096,1.079
8.92,manual,-25.6,-16.036,-20.418,-40.0,0.0,-0.068,0.004,0.974,30.0,29.732,0.03,3.839,-25.6,-15.443,-19.597,-40.0,0.0,-0.002,-0.002,0.025,-30.0,-30.073,0.096,1.052
8.94,manual,-26.0,-16.443,-20.308,-40.0,0.0,-0.068,0.004,0.972,30.0,29.733,0.03,3.83,-26.0,-15.834,-19.48,-40.0,0.0,-0.002,-0.002,0.026,-30.0,-30.071,0.096,1.024
8.96,manual,-26.4,-16.848,-20.199,-40.0,0.0,-0.068,0.004,0.971,30.0,29.733,0.031,3.821,-26.4,-16.222,-19.364,-40.0,0.0,-0.002,-0.002,0.026,-30.0,-30.069,0.095,0.997
8.98,manual,-26.9,-17.251,-20.091,-40.0,0.0,-0.068,0.005,0.97,30.0,29.734,0.031,3.813,-26.9,-16.608,-19.249,-40.0,0.0,-0.002,-0.002,0.027,-30.0,-30.068,0.095,0.97
9.0,manual,-27.2,-17.652,-19.984,-40.0,0.0,-0.068,0.005,0.969,30.0,29.735,0.032,3.804,-27.2,-16.992,-19.134,-40.0,0.0,-0.002,-0.002,0.028,-30.0,-30.066,0.094,0.942
9.02,manual,-27.6,-18.05,-19.877,-40.0,0.0,-0.068,0.005,0.967,30.0,29.735,0.032,3.794,-27.6,-17.373,-19.021,-40.0,0.0,-0.002,-0.002,0.028,-30.0,-30.064,0.094,0.916
9.04,manual,-27.9,-18.447,-19.771,-40.0,0.0,-0.067,0.005,0.966,30.0,29.736,0.033,3.785,-27.9,-17.753,-18.908,-40.0,0.0,-0.002,-0.002,0.029,-30.0,-30.062,0.094,0.889
9.06,manual,-28.2,-18.841,-19.666,-40.0,0.0,-0.067,0.005,0.964,30.0,29.736,0.033,3.776,-28.2,-18.129,-18.796,-40.0,0.0,-0.002,-0.002,0.03,-30.0,-30.06,0.093,0.862
9.08,manual,-28.5,-19.233,-19.561,-40.0,0.0,-0.067,0.005,0.963,30.0,29.737,0.034,3.766,-28.5,-18.504,-18.685,-40.0,0.0,-0.002,-0.002,0.03,-30.0,-30.058,0.093,0.835
9.1,manual,-28.8,-19.623,-19.457,-40.0,0.0,-0.067,0.005,0.962,30.0,29.738,0.034,3.756,-28.8,-18.877,-18.575,-40.0,0.0,-0.002,-0.002,0.031,-30.0,-30.056,0.092,0.809
9.12,manual,-29.0,-20.011,-19.354,-40.0,0.0,-0.067,0.005,0.96,30.0,29.739,0.035,3.746,-29.0,-19.247,-18.466,-40.0,0.0,-0.002,-0.002,0.032,-30.0,-30.054,0.092,0.782
9.14,manual,-29.2,-20.397,-19.252,-40.0,0.0,-0.067,0.005,0.959,30.0,29.739,0.035,3.736,-29.2,-19.615,-18.357,-40.0,0.0,-0.002,-0.002,0.032,-30.0,-30.053,0.091,0.756
9.16,manual,-29.4,-20.781,-19.15,-40.0,0.0,-0.067,0.005,0.957,30.0,29.74,0.035,3.726,-29.4,-19.981,-18.249,-40.0,0.0,-0.002,-0.003,0.033,-30.0,-30.051,0.091,0.73
9.18,manual,-29.5,-21.163,-19.049,-40.0,0.0,-0.067,0.005,0.956,30.0,29.741,0.036,3.716,-29.5,-20.345,-18.143,-40.0,0.0,-0.002,-0.003,0.034,-30.0,-30.049,0.091,0.704
9.2,manual,-29.7,-21.543,-18.949,-40.0,0.0,-0.067,0.005,0.954,30.0,29.741,0.036,3.706,-29.7,-20.707,-18.037,-40.0,0.0,-0.002,-0.003,0.034,-30.0,-30.047,0.09,0.678
9.22,manual,-29.8,-21.921,-18.849,-40.0,0.0,-0.067,0.005,0.953,30.0,29.742,0.037,3.695,-29.8,-21.066,-17.931,-40.0,0.0,-0.002,-0.003,0.035,-30.0,-30.045,0.09,0.652
9.24,manual,-29.9,-22.297,-18.751,-40.0,0.0,-0.066,0.005,0.951,30.0,29.743,0.037,3.685,-29.9,-21.424,-17.827,-40.0,0.0,-0.003,-0.003,0.036,-30.0,-30.044,0.089,0.627
9.26,manual,-29.9,-22.671,-18.652,-40.0,0.0,-0.066,0.006,0.95,30.0,29.744,0.037,3.674,-29.9,-21.779,-17.723,-40.0,0.0,-0.003,-0.003,0.037,-30.0,-30.042,0.089,0.601
9.28,manual,-30.0,-23.043,-18.555,-40.0,0.0,-0.066,0.006,0.948,30.0,29.744,0.038,3.663,-30.0,-22.132,-17.621,-40.0,0.0,-0.003,-0.003,0.037,-30.0,-30.04,0.088,0.576
9.3,manual,-30.0,-23.413,-18.458,-40.0,0.0,-0.066,0.006,0.946,30.0,29.745,0.038,3.653,-30.0,-22.484,-17.519,-40.0,0.0,-0.003,-0.003,0.038,-30.0,-30.038,0.088,0.551
9.32,manual,-30.0,-23.781,-18.362,-40.0,0.0,-0.066,0.006,0.945,30.0,29.746,0.038,3.642,-30.0,-22.833,-17.417,-40.0,0.0,-0.003,-0.003,0.039,-30.0,-30.037,0.087,0.526
9.34,manual,-30.0,-24.147,-18.267,-40.0,0.0,-0.066,0.006,0.943,30.0,29.747,0.039,3.63,-30.0,-23.18,-17.317,-40.0,0.0,-0.003,-0.003,0.04,-30.0,-30.035,0.087,0.501
9.36,manual,-30.0,-24.511,-18.172,-40.0,0.0,-0.066,0.006,0.941,30.0,29.747,0.039,3.619,-30.0,-23.525,-17.217,-40.0,0.0,-0.003,-0.003,0.041,-30.0,-30.033,0.087,0.476
9.38,manual,-30.0,-24.874,-18.078,-40.0,0.0,-0.066,0.006,0.94,30.0,29.748,0.039,3.608,-30.0,-23.869,-17.118,-40.0,0.0,-0.003,-0.003,0.042,-30.0,-30.031,0.086,0.451
9.4,manual,-30.0,-25.234,-17.985,-40.0,0.0,-0.065,0.006,0.938,30.0,29.749,0.04,3.597,-30.0,-24.21,-17.02,-40.0,0.0,-0.003,-0.003,0.042,-30.0,-30.03,0.086,0.426
9.42,manual,-30.0,-25.593,-17.892,-40.0,0.0,-0.065,0.006,0.936,30.0,29.75,0.04,3.585,-30.0,-24.549,-16.923,-40.0,0.0,-0.003,-0.003,0.043,-30.0,-30.028,0.085,0.402
9.44,manual,-30.0,-25.95,-17.8,-40.0,0.0,-0.065,0.006,0.935,30.0,29.751,0.04,3.574,-30.0,-24.887,-16.827,-40.0,0.0,-0.003,-0.003,0.044,-30.0,-30.026,0.085,0.378
9.46,manual,-30.0,-26.305,-17.709,-40.0,0.0,-0.065,0.006,0.933,30.0,29.751,0.041,3.562,-30.0,-25.222,-16.731,-40.0,0.0,-0.003,-0.003,0.045,-30.0,-30.025,0.084,0.353
9.48,manual,-30.0,-26.658,-17.618,-40.0,0.0,-0.065,0.006,0.931,30.0,29.752,0.041,3.55,-30.0,-25.556,-16.636,-40.0,0.0,-0.003,-0.003,0.046,-30.0,-30.023,0.084,0.329
9.5,manual,-30.0,-27.009,-17.528,-40.0,0.0,-0.065,0.006,0.929,30.0,29.753,0.041,3.539,-30.0,-25.887,-16.541,-40.0,0.0,-0.003,-0.003,0.047,-30.0,-30.021,0.083,0.305
9.52,manual,-30.0,-27.358,-17.245,-38.337,0.0,-0.065,0.001,0.928,30.0,29.754,-0.019,3.529,-30.0,-26.217,-16.43,-40.0,0.0,-0.003,0.026,0.047,-30.0,-30.019,0.087,0.281
9.54,manual,-30.0,-27.685,-15.46,-33.598,0.0,-0.065,-0.021,0.931,30.0,29.752,-0.13,3.553,-30.0,-26.544,-16.245,-40.0,0.0,-0.002,0.048,0.033,-30.0,-30.018,0.103,0.254
9.56,manual,-30.0,-27.968,-13.039,-29.478,0.0,-0.065,-0.011,0.936,30.0,29.749,-0.116,3.59,-30.0,-26.867,-16.134,-40.0,0.0,-0.002,-0.017,0.027,-30.0,-30.015,0.1,0.224
9.58,manual,-30.0,-28.203,-10.706,-26.049,0.0,-0.065,0.011,0.936,30.0,29.747,-0.061,3.616,-30.0,-27.189,-16.109,-40.0,0.0,-0.003,-0.051,0.038,-30.0,-30.014,0.083,0.198
9.6,manual,-30.0,-28.394,-8.642,-23.256,0.0,-0.064,0.099,0.924,30.0,29.747,-0.01,3.627,-30.0,-27.505,-15.255,-36.173,0.0,-0.004,-0.072,0.056,-30.0,-30.015,-0.178,0.206
9.62,manual,-30.0,-28.548,-7.041,-20.998,0.0,-0.062,0.097,0.892,30.0,29.747,0.039,3.623,-30.0,-27.79,-13.377,-32.034,0.0,-0.005,-0.004,0.069,-30.0,-30.019,-0.238,0.269
9.64,manual,-30.0,-28.675,-5.829,-19.144,0.0,-0.061,0.006,0.876,30.0,29.748,0.055,3.609,-30.0,-28.035,-11.304,-28.47,0.0,-0.004,0.047,0.062,-30.0,-30.024,-0.19,0.332
9.66,manual,-30.0,-28.781,-4.85,-17.605,0.0,-0.062,-0.068,0.885,30.0,29.749,0.057,3.593,-30.0,-28.239,-9.343,-25.489,0.0,-0.003,0.046,0.048,-30.0,-30.027,-0.112,0.377
9.68,manual,-30.0,-28.868,-4.025,-16.325,0.0,-0.064,-0.091,0.908,30.0,29.75,0.056,3.577,-30.0,-28.407,-7.614,-23.041,0.0,-0.003,0.019,0.038,-30.0,-30.028,-0.037,0.399
9.7,manual,-30.0,-28.941,-3.322,-15.265,0.0,-0.065,-0.075,0.933,30.0,29.752,0.056,3.561,-30.0,-28.542,-6.149,-21.055,0.0,-0.003,-0.009,0.036,-30.0,-30.028,0.025,0.401
9.72,manual,-30.0,-29.001,-2.726,-14.393,0.0,-0.066,-0.041,0.95,30.0,29.753,0.056,3.545,-30.0,-28.652,-4.939,-19.455,0.0,-0.003,-0.026,0.041,-30.0,-30.027,0.07,0.388
9.74,manual,-30.0,-29.05,-2.228,-13.678,0.0,-0.067,-0.007,0.957,30.0,29.754,0.056,3.529,-30.0,-28.739,-3.955,-18.172,0.0,-0.003,-0.03,0.049,-30.0,-30.025,0.1,0.364
